name,city,country,iata,lat,lon
Lanyu Airport,Lanyu,Taiwan,KYD,22.027000427246094,121.53500366210938
Taichung Ching Chuang Kang Airport,Taichung,Taiwan,RMQ,24.26469993591309,120.62100219726562
Tainan Airport,Tainan,Taiwan,TNN,22.95039939880371,120.20600128173828
Hsinchu Air Base,Hsinchu,Taiwan,HSZ,24.8180007935,120.939002991
Makung Airport,Makung,Taiwan,MZG,23.568700790405277,119.62799835205078
Pingtung North Airport,Pingtung,Taiwan,PIF,22.700199127197266,120.48200225830078
Taipei Songshan Airport,Taipei,Taiwan,TSA,25.06940078735352,121.552001953125
Taiwan Taoyuan International Airport,Taipei,Taiwan,TPE,25.0777,121.233002
Wang-an Airport,Wang An,Taiwan,WOT,23.367372512817383,119.50277709960938
Hualien Airport,Hualien,Taiwan,HUN,24.023099899291992,121.61799621582033
Narita International Airport,Tokyo,Japan,NRT,35.7647018433,140.386001587
Matsumoto Airport,Matsumoto,Japan,MMJ,36.16680145263672,137.92300415039062
Hyakuri Airport,Ibaraki,Japan,IBR,36.181098938,140.414993286
Minami Torishima Airport,Minami Tori Shima,Japan,MUS,24.2896995544,153.979003906
Iwo Jima Airport,Iwojima,Japan,IWO,24.78400039672852,141.322998046875
Nanki Shirahama Airport,Nanki-shirahama,Japan,SHM,33.6622009277,135.363998413
Tokachi-Obihiro Airport,Obihiro,Japan,OBO,42.7332992554,143.216995239
New Chitose Airport,Sapporo,Japan,CTS,42.77519989013672,141.69200134277344
Hakodate Airport,Hakodate,Japan,HKD,41.7700004578,140.822006226
Memanbetsu Airport,Memanbetsu,Japan,MMB,43.8805999756,144.164001465
Nakashibetsu Airport,Nakashibetsu,Japan,SHB,43.5774993896,144.960006714
Wakkanai Airport,Wakkanai,Japan,WKJ,45.4042015076,141.800994873
Iki Airport,Iki,Japan,IKI,33.7490005493,129.785003662
Yamaguchi Ube Airport,Yamaguchi,Japan,UBJ,33.930000305200004,131.279006958
Tsushima Airport,Tsushima,Japan,TSJ,34.2849006653,129.330993652
Monbetsu Airport,Monbetsu,Japan,MBE,44.3039016724,143.404006958
Asahikawa Airport,Asahikawa,Japan,AKJ,43.67079925537109,142.44700622558594
Okushiri Airport,Okushiri,Japan,OIR,42.0717010498,139.432998657
Rishiri Airport,Rishiri Island,Japan,RIS,45.2420005798,141.186004639
Yakushima Airport,Yakushima,Japan,KUM,30.3855991364,130.658996582
Fukue Airport,Fukue,Japan,FUJ,32.66630172729492,128.83299255371094
Fukuoka Airport,Fukuoka,Japan,FUK,33.585899353027344,130.4510040283203
New Tanegashima Airport,Tanegashima,Japan,TNE,30.6051006317,130.990997314
Kagoshima Airport,Kagoshima,Japan,KOJ,31.80340003967285,130.718994140625
Miyazaki Airport,Miyazaki,Japan,KMI,31.877199173,131.449005127
Oita Airport,Oita,Japan,OIT,33.479400634799994,131.736999512
Kitakyūshū Airport,Kitakyushu,Japan,KKJ,33.8459014893,131.035003662
Kumamoto Airport,Kumamoto,Japan,KMJ,32.83729934692383,130.85499572753906
Nagasaki Airport,Nagasaki,Japan,NGS,32.916900634799994,129.914001465
Amami Airport,Amami,Japan,ASJ,28.430599212646484,129.71299743652344
Okierabu Airport,Okierabu,Japan,OKE,27.4255008698,128.701004028
Tokunoshima Airport,Tokunoshima,Japan,TKN,27.83639907836914,128.88099670410156
Fukui Airport,Fukui,Japan,FKJ,36.1427993774,136.223999023
Gifu Airport,Gifu,Japan,QGU,35.394100189208984,136.8699951171875
Komatsu Airport,Kanazawa,Japan,KMQ,36.39459991455078,136.40699768066406
Oki Airport,Oki Island,Japan,OKI,36.18109893798828,133.3249969482422
Toyama Airport,Toyama,Japan,TOY,36.64830017089844,137.18800354003906
Hiroshima Airport,Hiroshima,Japan,HIJ,34.4361000061,132.919006348
Okayama Airport,Okayama,Japan,OKJ,34.7569007874,133.854995728
Izumo Airport,Izumo,Japan,IZO,35.4136009216,132.88999939
Miho Yonago Airport,Miho,Japan,YGJ,35.4921989440918,133.23599243164062
Kōchi Ryōma Airport,Kochi,Japan,KCZ,33.546101,133.669006
Matsuyama Airport,Matsuyama,Japan,MYJ,33.82720184326172,132.6999969482422
Osaka International Airport,Osaka,Japan,ITM,34.785499572753906,135.43800354003906
Tottori Airport,Tottori,Japan,TTJ,35.5301017761,134.167007446
Tokushima Airport/JMSDF Air Base,Tokushima,Japan,TKS,34.132801,134.606995
Takamatsu Airport,Takamatsu,Japan,TAK,34.2141990662,134.01600647
Aomori Airport,Aomori,Japan,AOJ,40.73469924926758,140.6909942626953
Yamagata Airport,Yamagata,Japan,GAJ,38.4118995667,140.371002197
Sado Airport,Sado,Japan,SDS,38.0601997375,138.414001465
Hachinohe Airport,Hachinoe,Japan,HHE,40.556400299072266,141.46600341796875
Hanamaki Airport,Hanamaki,Japan,HNA,39.4286003112793,141.13499450683594
Akita Airport,Akita,Japan,AXT,39.6156005859375,140.218994140625
Misawa Air Base,Misawa,Japan,MSJ,40.7032012939,141.367996216
Sendai Airport,Sendai,Japan,SDJ,38.1397018433,140.917007446
Atsugi Naval Air Facility,Atsugi,Japan,NJA,35.4546012878418,139.4499969482422
Hachijojima Airport,Hachijojima,Japan,HAC,33.1150016785,139.785995483
Oshima Airport,Oshima,Japan,OIM,34.7820014954,139.36000061
Tokyo Haneda International Airport,Tokyo,Japan,HND,35.552299,139.779999
Yokota Air Base,Yokota,Japan,OKO,35.74850082397461,139.34800720214844
Gwangju Airport,Kwangju,South Korea,KWJ,35.123173,126.805444
Jeon Ju Airport (G-703),Jhunju,South Korea,CHN,35.87808,127.119112
Yeosu Airport,Yeosu,South Korea,RSU,34.84230041503906,127.61699676513672
Gangneung Airport (K-18),Kangnung,South Korea,KAG,37.753601,128.943915
Jeju International Airport,Cheju,South Korea,CJU,33.51129913330078,126.49299621582033
Jinhae Airbase/Airport (G-813/K-10),Chinhae,South Korea,CHF,35.140248,128.696229
Gimhae International Airport,Busan,South Korea,PUS,35.1795005798,128.93800354
Ulsan Airport,Ulsan,South Korea,USN,35.59349823,129.352005005
Seoul Air Base (K-16),Seoul East,South Korea,SSN,37.444744,127.112718
Osan Air Base,Osan,South Korea,OSN,37.090599,127.029999
Gimpo International Airport,Seoul,South Korea,GMP,37.5583,126.791
Suwon Airport,Suwon,South Korea,SWU,37.23939895629883,127.00700378417967
Pohang Airport (G-815/K-3),Pohang,South Korea,KPO,35.987955,129.420383
Daegu Airport,Taegu,South Korea,TAE,35.896872,128.65531
Yecheon Airbase,Yechon,South Korea,YEC,36.630373,128.34971
Naha Airport,Okinawa,Japan,OKA,26.1958007812,127.646003723
Kadena Air Base,Kadena,Japan,DNA,26.3556,127.767998
New Ishigaki Airport,Ishigaki,Japan,ISG,24.396389,124.245
Kumejima Airport,Kumejima,Japan,UEO,26.363500595092773,126.71399688720705
Minami-Daito Airport,Minami Daito,Japan,MMD,25.8465003967,131.263000488
Miyako Airport,Miyako,Japan,MMY,24.7828006744,125.294998169
Kitadaito Airport,Kitadaito,Japan,KTD,25.9447002411,131.32699585
Shimojishima Airport,Shimojishima,Japan,SHI,24.8267002106,125.144996643
Tarama Airport,Tarama,Japan,TRA,24.6539001465,124.675003052
Yoron Airport,Yoron,Japan,RNJ,27.0440006256,128.401992798
Yonaguni Airport,Yonaguni Jima,Japan,OGN,24.46689987182617,122.97799682617188
Ninoy Aquino International Airport,Manila,Philippines,MNL,14.5086,121.019997
Awang Airport,Cotabato,Philippines,CBO,7.165239810943604,124.20999908447266
Pagadian Airport,Pagadian,Philippines,PAG,7.83073144787,123.461179733
General Santos International Airport,Romblon,Philippines,GES,6.05800008774,125.096000671
Zamboanga International Airport,Zamboanga,Philippines,ZAM,6.922420024871826,122.05999755859376
Loakan Airport,Baguio,Philippines,BAG,16.375099182128906,120.62000274658205
Daet Airport,Daet,Philippines,DTE,14.129199981689451,122.9800033569336
San Jose Airport,San Jose,Philippines,SJI,12.361499786399998,121.04699707
Mamburao Airport,Mamburao,Philippines,MBO,13.208100318908691,120.6050033569336
Dr.Juan C. Angara Airport,Baler,Philippines,BQA,15.729309,121.500034
Daniel Z. Romualdez Airport,Tacloban,Philippines,TAC,11.228035,125.027761
Bacolod-Silay Airport,Bacolod,Philippines,BCD,10.7764,123.014999
Sibulan Airport,Dumaguete,Philippines,DGT,9.3337097168,123.300003052
Godofredo P. Ramos Airport,Caticlan,Philippines,MPH,11.9245,121.954002
Iloilo International Airport,Iloilo,Philippines,ILO,10.833017,122.493358
Kalibo International Airport,Kalibo,Philippines,KLO,11.679400444,122.375999451
Puerto Princesa Airport,Puerto Princesa,Philippines,PPS,9.742119789123535,118.75900268554688
Evelio Javier Airport,San Jose,Philippines,EUQ,10.765999794,121.932998657
Comodoro Pierrestegui Airport,Concordia,Argentina,COC,-31.2969,-57.9966
Gualeguaychu Airport,Gualeguaychu,Argentina,GHU,-33.0103,-58.6131
Junin Airport,Junin,Argentina,JNI,-34.5459,-60.9306
General Urquiza Airport,Parana,Argentina,PRA,-31.7948,-60.4804
Islas Malvinas Airport,Rosario,Argentina,ROS,-32.9036,-60.785
Sauce Viejo Airport,Santa Fe,Argentina,SFN,-31.7117,-60.8117
Jorge Newbery Airpark,Buenos Aires,Argentina,AEP,-34.5592,-58.4156
Ingeniero Ambrosio Taravella Airport,Cordoba,Argentina,COR,-31.323601,-64.208
San Fernando Airport,San Fernando,Argentina,FDO,-34.4532,-58.5896
La Plata Airport,La Plata,Argentina,LPG,-34.9722,-57.8947
El Palomar Airport,El Palomar,Argentina,EPA,-34.6099,-58.6126
Chos Malal Airport,Chosmadal,Argentina,HOS,-37.4446983337,-70.2225036621
Dr. Arturo H. Illia Airport,Fuerte Gral Roca,Argentina,GNR,-39.0007019043,-67.6204986572
El Plumerillo Airport,Mendoza,Argentina,MDZ,-32.8316993713,-68.7929000854
Comodoro D.R. Salomón Airport,Malargue,Argentina,LGS,-35.493598938,-69.5743026733
Suboficial Ay Santiago Germano Airport,San Rafael,Argentina,AFA,-34.588299,-68.4039
Catamarca Airport,Catamarca,Argentina,CTC,-28.5956001282,-65.751701355
Vicecomodoro Angel D. La Paz Aragonés Airport,Santiago Del Estero,Argentina,SDE,-27.7655563354,-64.3099975586
Capitan V A Almonacid Airport,La Rioja,Argentina,IRJ,-29.3815994263,-66.7957992554
Teniente Benjamin Matienzo Airport,Tucuman,Argentina,TUC,-26.8409,-65.104897
Domingo Faustino Sarmiento Airport,San Juan,Argentina,UAQ,-31.571501,-68.418198
Area De Material Airport,Rio Cuarto,Argentina,RCU,-33.0850982666,-64.2612991333
Villa Dolores Airport,Villa Dolores,Argentina,VDR,-31.9451999664,-65.1463012695
Villa Reynolds Airport,Villa Reynolds,Argentina,VME,-33.7299003601,-65.3873977661
Brigadier Mayor D Cesar Raul Ojeda Airport,San Luis,Argentina,LUQ,-33.2732009888,-66.3563995361
Corrientes Airport,Corrientes,Argentina,CNQ,-27.4455,-58.7619
Resistencia International Airport,Resistencia,Argentina,RES,-27.45,-59.0561
Formosa Airport,Formosa,Argentina,FMA,-26.2127,-58.2281
Cataratas Del Iguazú International Airport,Iguazu Falls,Argentina,IGR,-25.737301,-54.4734
Paso De Los Libres Airport,Paso De Los Libres,Argentina,AOL,-29.6894,-57.1521
Monte Caseros Airport,Monte Caseros,Argentina,MCS,-30.2719,-57.6402
Libertador Gral D Jose De San Martin Airport,Posadas,Argentina,PSS,-27.3858,-55.9707
Termal Airport,Presidencia R.s.pena,Argentina,PRQ,-26.753611,-60.492222
Martin Miguel De Guemes International Airport,Salta,Argentina,SLA,-24.8560009003,-65.4861984253
Gobernador Horacio Guzman International Airport,Jujuy,Argentina,JUJ,-24.392799,-65.097801
Orán Airport,Oran,Argentina,ORA,-23.1527996063,-64.3292007446
El Dorado Airport,El Dorado,Argentina,ELO,-26.3974990845,-54.5746994019
Goya Airport,Goya,Argentina,OYA,-29.1058,-59.2189
Reconquista Airport,Reconquista,Argentina,RCQ,-29.2103,-59.68
Curuzu Cuatia Airport,Curuzu Cuatia,Argentina,UZU,-29.7706,-57.9789
El Bolson Airport,El Bolson,Argentina,EHL,-41.9431991577,-71.5323028564
General E. Mosconi Airport,Comodoro Rivadavia,Argentina,CRD,-45.7853,-67.4655
Brigadier Antonio Parodi Airport,Esquel,Argentina,EQS,-42.908000946,-71.139503479
Almirante Marco Andres Zar Airport,Trelew,Argentina,REL,-43.2105,-65.2703
Gobernador Castello Airport,Viedma,Argentina,VDM,-40.8692,-63.0004
El Tehuelche Airport,Puerto Madryn,Argentina,PMY,-42.7592,-65.1027
Puerto Deseado Airport,Puerto Deseado,Argentina,PUD,-47.7353,-65.9041
Hermes Quijada International Airport,Rio Grande,Argentina,RGA,-53.7777,-67.7494
Piloto Civil N. Fernández Airport,Rio Gallegos,Argentina,RGL,-51.6089,-69.3126
Malvinas Argentinas Airport,Ushuaia,Argentina,USH,-54.8433,-68.2958
Capitan D Daniel Vazquez Airport,San Julian,Argentina,ULA,-49.3068,-67.8026
Perito Moreno Airport,Perito Moreno,Argentina,PMQ,-46.537899,-70.978699
Santa Cruz Airport,Santa Cruz,Argentina,RZA,-50.0165,-68.5792
Comandante Espora Airport,Bahia Blanca,Argentina,BHI,-38.725,-62.1693
Brigadier D.H.E. Ruiz Airport,Colonel Suarez,Argentina,CSZ,-37.446098,-61.889301
Olavarria Airport,Olavarria,Argentina,OVR,-36.8899993896,-60.2165985107
General Pico Airport,General Pico,Argentina,GPO,-35.6962013245,-63.7583007812
Tres Arroyos Airport,Tres Arroyos,Argentina,OYO,-38.3869,-60.3297
Ástor Piazzola International Airport,Mar Del Plata,Argentina,MDQ,-37.9342,-57.5733
